timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1634250109.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250110.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250111.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250113.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250114.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250116.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250117.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250118.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250120.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
1634250121.0,0,0.0,0.0,0.0,0.0,0.0,0,230.33,0.837,29.0,0.152,229.46,0.841,31.0,0.155,230.32,0.825,41.0,0.218,229.34,0.014,0.0,0.008,230.22,0.842,28.0,0.146,229.29,0.831,45.0,0.238
