timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1634250003.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250005.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250006.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250008.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250009.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250010.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250012.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250013.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250014.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250016.0,0,0.0,0.0,0.0,0.0,0.0,0,230.39,0.836,29.0,0.153,229.33,0.843,31.0,0.16,230.31,0.839,29.0,0.15,229.48,0.011,0.0,0.009,230.39,0.835,27.0,0.145,229.3,0.766,27.0,0.158
1634250017.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250019.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250020.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250021.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250023.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250024.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250025.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250027.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250028.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250029.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250031.0,0,0.0,0.0,0.0,0.0,0.0,0,230.32,0.838,29.0,0.155,229.51,0.843,31.0,0.157,230.31,0.839,29.0,0.15,229.43,0.022,0.0,0.008,230.26,0.839,28.0,0.146,229.32,0.76,27.0,0.155
1634250032.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250034.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250035.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250036.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250038.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250039.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250040.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250042.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250043.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250045.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250046.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.51,0.843,31.0,0.157,230.42,0.835,30.0,0.157,229.6,0.043,0.0,0.008,230.49,0.839,28.0,0.146,229.31,0.767,27.0,0.158
1634250047.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250049.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250050.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250051.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250053.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250054.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250056.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250057.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250058.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
1634250060.0,0,0.0,0.0,0.0,0.0,0.0,0,230.22,0.839,26.0,0.139,229.31,0.843,29.0,0.145,230.28,0.84,28.0,0.149,229.41,0.039,0.0,0.008,230.18,0.843,28.0,0.146,229.64,0.759,27.0,0.157
