timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1633651048.0,0,0.0,0.0,0.0,0.0,0.0,0,228.2,0.841,29.0,0.152,227.32,0.847,30.0,0.154,228.04,0.84,29.0,0.154,227.11,0.844,30.0,0.156,228.08,0.845,28.0,0.149,227.39,0.761,27.0,0.156
1633651049.0,0,0.0,0.0,0.0,0.0,0.0,0,228.2,0.841,29.0,0.152,227.32,0.847,30.0,0.154,228.04,0.84,29.0,0.154,227.11,0.844,30.0,0.156,228.08,0.845,28.0,0.149,227.39,0.761,27.0,0.156
1633651051.0,0,0.0,0.0,0.0,0.0,0.0,0,228.2,0.841,29.0,0.152,227.32,0.847,30.0,0.154,228.04,0.84,29.0,0.154,227.11,0.844,30.0,0.156,228.08,0.845,28.0,0.149,227.39,0.761,27.0,0.156
1633651051.0,0,0.0,0.0,0.0,0.0,0.0,0,228.2,0.841,29.0,0.152,227.32,0.847,30.0,0.154,228.04,0.84,29.0,0.154,227.11,0.844,30.0,0.156,228.08,0.845,28.0,0.149,227.39,0.761,27.0,0.156
1633651071.0,0,0.0,0.0,0.0,0.0,0.0,0,228.07,0.842,29.0,0.152,227.15,0.845,30.0,0.156,227.93,0.84,29.0,0.153,226.99,0.842,30.0,0.156,228.09,0.845,28.0,0.149,227.13,0.762,27.0,0.157
1633651392.0,0,391.18,0.0,0.0,0.0,0.0,0,230.25,0.772,52.0,0.293,229.5,0.843,31.0,0.155,230.24,0.839,29.0,0.153,229.22,0.84,31.0,0.156,230.22,0.841,29.0,0.15,229.3,0.764,27.0,0.158
1633651393.0,0,406.06,0.0,0.0,0.0,0.0,0,230.25,0.772,52.0,0.293,229.5,0.843,31.0,0.155,230.24,0.839,29.0,0.153,229.22,0.84,31.0,0.156,230.22,0.841,29.0,0.15,229.3,0.764,27.0,0.158
1633651395.0,0,406.06,0.0,0.0,0.0,0.0,0,230.25,0.772,52.0,0.293,229.5,0.843,31.0,0.155,230.24,0.839,29.0,0.153,229.22,0.84,31.0,0.156,230.22,0.841,29.0,0.15,229.3,0.764,27.0,0.158
1633651396.0,0,406.06,0.0,0.0,0.0,0.0,0,230.25,0.772,52.0,0.293,229.5,0.843,31.0,0.155,230.24,0.839,29.0,0.153,229.22,0.84,31.0,0.156,230.22,0.841,29.0,0.15,229.3,0.764,27.0,0.158
1633651398.0,0,403.03,0.0,0.0,0.0,0.0,0,230.25,0.772,52.0,0.293,229.5,0.843,31.0,0.155,230.24,0.839,29.0,0.153,229.22,0.84,31.0,0.156,230.22,0.841,29.0,0.15,229.3,0.764,27.0,0.158
